set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
holdout4,linode,POST,post-read-metric,/{apiVersion}/monitor/services/{serviceType}/metrics,Get an entity's metrics,r,r,read-verb,false,ok,r,ok
holdout5,notion,GET,get-block-children,/v1/blocks/{block_id}/children,Retrieve block children,r,r,floor,true,ok,r,ok
holdout5,notion,GET,get-self,/v1/users/me,Retrieve your token's bot user,r,r,floor,true,ok,r,ok
holdout5,notion,GET,get-user,/v1/users/{user_id},Retrieve a user,r,r,floor,true,ok,r,ok
holdout5,notion,GET,get-users,/v1/users,List all users,r,r,floor,true,ok,r,ok
holdout5,notion,GET,list-data-source-templates,/v1/data_sources/{data_source_id}/templates,List templates in a data source,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-block,/v1/blocks/{block_id},Retrieve a block,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-comment,/v1/comments,Retrieve comments,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-data-source,/v1/data_sources/{data_source_id},Retrieve a data source,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-database,/v1/databases/{database_id},Retrieve a database,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-page,/v1/pages/{page_id},Retrieve a page,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-a-page-property,/v1/pages/{page_id}/properties/{property_id},Retrieve a page property item,r,r,floor,true,ok,r,ok
holdout5,notion,GET,retrieve-page-markdown,/v1/pages/{page_id}/markdown,Retrieve a page as Markdown,r,r,floor,true,ok,r,ok
holdout5,notion,POST,post-search,/v1/search,Search by title,r,r,read-verb,false,ok,r,ok
holdout5,notion,POST,query-data-source,/v1/data_sources/{data_source_id}/query,Query a data source,r,r,read-verb,false,ok,r,ok
holdout2,pagerduty,GET,getAddon,/addons/{id},Get an Add-on,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getAlertGroupingSetting,/alert_grouping_settings/{id},Get an Alert Grouping Setting,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getAnalyticsIncidentResponsesById,/analytics/raw/incidents/{id}/responses,Get raw responses from a single incident,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getAutomationActionsActionServiceAssociations,/automation_actions/actions/{id}/services,Get all service references associated with an Automation Action,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getAutomationActionsRunnerTeamAssociations,/automation_actions/runners/{id}/teams,Get all team references associated with a runner,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getAutomationActionsRunners,/automation_actions/runners,List Automation Action runners,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getCurrentUser,/users/me,Get the current user,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getCustomShift,/v3/schedules/{id}/custom_shifts/{custom_shift_id},Get a custom shift,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getIncidentFieldValues,/incidents/{id}/custom_fields/values,Get Custom Field Values,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getIncidentType,/incidents/types/{type_id_or_name},Get an Incident Type,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getIncidentTypeCustomField,/incidents/types/{type_id_or_name}/custom_fields/{field_id},Get an Incident Type Custom Field,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getIncidentTypeCustomFieldFieldOptions,/incidents/types/{type_id_or_name}/custom_fields/{field_id}/field_options/{field_option_id},Get a Field Option on a Custom Field,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getOverride,/v3/schedules/{id}/overrides/{override_id},Get an override,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getPausedIncidentReportCounts,/paused_incident_reports/counts,Get Paused Incident Reporting counts,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getPostmortem,/status_pages/{id}/posts/{post_id}/postmortem,Get a Post Postmortem,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getRotation,/v3/schedules/{id}/rotations/{rotation_id},Get a rotation,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getSchedule,/schedules/{id},Get a schedule,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getServiceNowCredentials,/enrichment/integrations/servicenow/credentials/{credentials_id},Get ServiceNow credentials,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getStatusDashboardServiceImpactsById,/status_dashboards/{id}/service_impacts,Get impacted Business Services for a Status Dashboard by `id`.,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getStatusPageSeverity,/status_pages/{id}/severities/{severity_id},Get a Status Page Severity,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getTag,/tags/{id},Get a tag,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getTeam,/teams/{id},Get a team,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getTechnicalServiceServiceDependencies,/service_dependencies/technical_services/{id},Get technical service dependencies,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getTemplate,/templates/{id},Get a template,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getUserContactMethods,/users/{id}/contact_methods,List a user's contact methods,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getUserDelegation,/users/{id}/oauth_delegations/{delegation_id},Get a user's delegation,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getUserLicense,/users/{id}/license,Get the License allocated to a User,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,getUserSession,/users/{id}/sessions/{type}/{session_id},Get a user's session,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listAbilities,/abilities,List abilities,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listCacheVarOnServiceOrch,/event_orchestrations/services/{service_id}/cache_variables,List Cache Variables for a Service Event Orchestration,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listChangeEvents,/change_events,List Change Events,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listEnrichmentRecords,/enrichment/schemas/{schema_id}/records,List enrichment records,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listEnrichmentSchemas,/enrichment/schemas,List enrichment schemas,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listExtensions,/extensions,List extensions,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listIncidentRelatedChangeEvents,/incidents/{id}/related_change_events,List related Change Events for an Incident,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listIncidentWorkflowTriggers,/incident_workflows/triggers,List Triggers,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listLicenseAllocations,/license_allocations,List License Allocations,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listMaintenanceWindows,/maintenance_windows,List maintenance windows,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listNotifications,/notifications,List notifications,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listOauthClients,/webhook_subscriptions/oauth_clients,List OAuth clients,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listServiceEventRules,/services/{id}/rules,List Service's Event Rules,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listServiceFeatureEnablements,/services/{id}/enablements,Get Enablements for a Service,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listTeamUsers,/teams/{id}/members,List members of a team,r,r,floor,true,ok,r,ok
holdout2,pagerduty,GET,listWorkflowIntegrations,/workflows/integrations,List Workflow Integrations,r,r,floor,true,ok,r,ok
holdout2,pagerduty,POST,getAnalyticsMetricsIncidentsService,/analytics/metrics/incidents/services,Get aggregated service data,r,r,read-verb,false,ok,r,ok
holdout2,pagerduty,POST,getAnalyticsMetricsRespondersAll,/analytics/metrics/responders/all,Get aggregated metrics for all responders,r,r,read-verb,false,ok,r,ok
holdout3,sentry,GET,Retrieve an Integration's Issue Config for an Issue,/api/0/organizations/{organization_id_or_slug}/issues/{issue_id}/integrations/{integration_id}/,,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationDashboard,/api/0/organizations/{organization_id_or_slug}/dashboards/{dashboard_id}/,Retrieve an Organization's Custom Dashboard,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationDetector,/api/0/organizations/{organization_id_or_slug}/detectors/{detector_id}/,Fetch a Monitor,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationIssue,/api/0/organizations/{organization_id_or_slug}/issues/{issue_id}/,Retrieve an Issue,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationIssueTag,/api/0/organizations/{organization_id_or_slug}/issues/{issue_id}/tags/{key}/,Retrieve Tag Details,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationPreprodArtifactSnapshotImage,/api/0/organizations/{organization_id_or_slug}/preprodartifacts/snapshots/{snapshot_id}/images/{image_identifier}/,Retrieve Snapshot image detail,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationPreprodArtifactSnapshotLatestBase,/api/0/organizations/{organization_id_or_slug}/preprodartifacts/snapshots/latest-base/,Retrieve latest base Snapshot,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationScimV2User,/api/0/organizations/{organization_id_or_slug}/scim/v2/Users/{member_id},Query an Individual Organization Member,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getOrganizationTraceMeta,/api/0/organizations/{organization_id_or_slug}/trace-meta/{trace_id}/,Retrieve Trace Metadata,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectEnvironment,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/environments/{environment}/,Retrieve a Project Environment,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectEvent,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/events/{event_id}/,Retrieve an Event for a Project,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectEventSourceMapDebug,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/events/{event_id}/source-map-debug/,Get Debug Information Related to Source Maps for a Given Event,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectKey,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/keys/{key_id}/,Retrieve a Client Key,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectPreprodSizeAnalysisStatusCheckRules,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/preprod/size-analysis/status-check-rules/,Retrieve Size Analysis status check rules for a project,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectProfilingProfile,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/profiling/profiles/{profile_id}/,Retrieve a Profile,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getProjectReleaseFile,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/releases/{version}/files/{file_id}/,Retrieve a Project Release's File,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getSentryApp,/api/0/sentry-apps/{sentry_app_id_or_slug}/,Retrieve a custom integration by ID or slug.,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,getTeam,/api/0/teams/{organization_id_or_slug}/{team_id_or_slug}/,Retrieve a Team,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationAIConversations,/api/0/organizations/{organization_id_or_slug}/agents/conversations/,List an Organization's AI Conversations,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationDashboards,/api/0/organizations/{organization_id_or_slug}/dashboards/,List an Organization's Custom Dashboards,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationDetectors,/api/0/organizations/{organization_id_or_slug}/detectors/,Fetch an Organization's Monitors,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationEventsTimeseries,/api/0/organizations/{organization_id_or_slug}/events-timeseries/,Query Explore Events in Timeseries Format,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationIssueExternalIssues,/api/0/organizations/{organization_id_or_slug}/issues/{issue_id}/external-issues/,Retrieve custom integration issue links for the given Sentry issue,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationIssueViews,/api/0/organizations/{organization_id_or_slug}/group-search-views/,List Issue Views,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationIssues,/api/0/organizations/{organization_id_or_slug}/issues/,List an Organization's Issues,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationMonitorCheckins,/api/0/organizations/{organization_id_or_slug}/monitors/{monitor_id_or_slug}/checkins/,Retrieve Check-Ins for a Monitor,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationProfilingChunks,/api/0/organizations/{organization_id_or_slug}/profiling/chunks/,Retrieve Profile Chunks for an Organization,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationProjects,/api/0/organizations/{organization_id_or_slug}/projects/,List an Organization's Projects,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationRelayUsage,/api/0/organizations/{organization_id_or_slug}/relay_usage/,List an Organization's trusted Relays,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationReleaseDeploys,/api/0/organizations/{organization_id_or_slug}/releases/{version}/deploys/,List a Release's Deploys,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationReplays,/api/0/organizations/{organization_id_or_slug}/replays/,List an Organization's Replays,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationRepoCommits,/api/0/organizations/{organization_id_or_slug}/repos/{repo_id}/commits/,List a Repository's Commits,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationScimV2Users,/api/0/organizations/{organization_id_or_slug}/scim/v2/Users,List an Organization's SCIM Members,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationSentryApps,/api/0/organizations/{organization_id_or_slug}/sentry-apps/,Retrieve the custom integrations created by an organization,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizationStatsV2,/api/0/organizations/{organization_id_or_slug}/stats_v2/,Retrieve Event Counts for an Organization (v2),r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listOrganizations,/api/0/organizations/,List Your Organizations,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listProjectKeys,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/keys/,List a Project's Client Keys,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listProjectMonitorCheckins,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/monitors/{monitor_id_or_slug}/checkins/,Retrieve Check-Ins for a Monitor by Project,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listProjectReleaseFiles,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/releases/{version}/files/,List a Project's Release Files,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listProjectReplayClicks,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/replays/{replay_id}/clicks/,List Clicked Nodes,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listProjectReplayViewedBy,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/replays/{replay_id}/viewed-by/,List Users Who Have Viewed a Replay,r,r,floor,true,ok,r,ok
holdout3,sentry,GET,listTeamProjects,/api/0/teams/{organization_id_or_slug}/{team_id_or_slug}/projects/,List a Team's Projects,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_apps_approved_list,/admin.apps.approved.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_apps_requests_list,/admin.apps.requests.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_apps_restricted_list,/admin.apps.restricted.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_conversations_ekm_listOriginalConnectedChannelInfo,/admin.conversations.ekm.listOriginalConnectedChannelInfo,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_conversations_getConversationPrefs,/admin.conversations.getConversationPrefs,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_conversations_getTeams,/admin.conversations.getTeams,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_conversations_restrictAccess_listGroups,/admin.conversations.restrictAccess.listGroups,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_conversations_search,/admin.conversations.search,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_emoji_list,/admin.emoji.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_inviteRequests_approved_list,/admin.inviteRequests.approved.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_inviteRequests_denied_list,/admin.inviteRequests.denied.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_inviteRequests_list,/admin.inviteRequests.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_teams_admins_list,/admin.teams.admins.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_teams_list,/admin.teams.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_teams_owners_list,/admin.teams.owners.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_teams_settings_info,/admin.teams.settings.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_usergroups_listChannels,/admin.usergroups.listChannels,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,admin_users_list,/admin.users.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,api_test,/api.test,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,apps_event_authorizations_list,/apps.event.authorizations.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,apps_permissions_info,/apps.permissions.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,apps_permissions_resources_list,/apps.permissions.resources.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,apps_permissions_scopes_list,/apps.permissions.scopes.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,apps_permissions_users_list,/apps.permissions.users.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,auth_test,/auth.test,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,bots_info,/bots.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,calls_info,/calls.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,chat_getPermalink,/chat.getPermalink,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,chat_scheduledMessages_list,/chat.scheduledMessages.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,conversations_history,/conversations.history,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,conversations_info,/conversations.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,conversations_list,/conversations.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,conversations_members,/conversations.members,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,conversations_replies,/conversations.replies,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,dnd_info,/dnd.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,dnd_teamInfo,/dnd.teamInfo,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,emoji_list,/emoji.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,files_info,/files.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,files_list,/files.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,files_remote_info,/files.remote.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,files_remote_list,/files.remote.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,migration_exchange,/migration.exchange,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,pins_list,/pins.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,reactions_get,/reactions.get,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,reactions_list,/reactions.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,reminders_info,/reminders.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,reminders_list,/reminders.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,search_messages,/search.messages,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,stars_list,/stars.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,team_accessLogs,/team.accessLogs,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,team_billableInfo,/team.billableInfo,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,team_info,/team.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,team_integrationLogs,/team.integrationLogs,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,team_profile_get,/team.profile.get,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,usergroups_list,/usergroups.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,usergroups_users_list,/usergroups.users.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_conversations,/users.conversations,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_getPresence,/users.getPresence,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_identity,/users.identity,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_info,/users.info,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_list,/users.list,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_lookupByEmail,/users.lookupByEmail,,r,r,floor,true,ok,r,ok
holdout5,slack,GET,users_profile_get,/users.profile.get,,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,countEvents,/v1/query/web-analytics/events/count,Counts custom events,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,get-account-info,/v1/installations/{integrationConfigurationId}/account,Get Account Information,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,get-integration-resources,/v1/installations/{integrationConfigurationId}/resources,Get Integration Resources,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getByTeamSlugByProjectSlugByRepositoryNameTagsList,/v2/{teamSlug}/{projectSlug}/{repositoryName}/tags/list,List image tags,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getConfiguration,/v1/integrations/configuration/{id},Retrieve an integration configuration,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getConnectorProjectConnection,/v1/connect/connectors/{connector}/projects/{projectId},Get a connector project connection,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getDomainPrice,/v1/registrar/domains/{domain}/price,Get price data for a domain,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getDomainVerificationRecord,/v9/domains/{domain}/verification,Get Domain Verification Record,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getDrains,/v1/drains,Retrieve a list of all Drains,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getFirewallConfig,/v1/security/firewall/config/{configVersion},Read Firewall Configuration,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getFlagSettings,/v1/projects/{projectIdOrName}/feature-flags/settings,Get project flag settings,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getIntegrationLogDrains,/v2/integrations/log-drains,Retrieves a list of Integration log drains (deprecated),r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getKmsIssuer,/v1/kms/issuers/{issuerId},Get an issuer,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getMicrofrontendsConfig,/v1/microfrontends/{deploymentId}/config,Get microfrontends config for a deployment,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getObservabilityConfigurationProjects,/v1/observability/manage/configuration/projects,Lists disabled Observability Plus projects,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getRepositoryTag,/v1/vcr/repository/{idOrName}/tags/{tag},Get a repository tag,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getRollingRelease,/v1/projects/{idOrName}/rolling-release,Get the active rolling release information for a project,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getSession,/v2/sandboxes/sessions/{sessionId},Get a session,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,getTld,/v1/registrar/tlds/{tld},Get TLD,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,listNamedSandboxes,/v2/sandboxes,List sandboxes,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,listRepositories,/v1/vcr/repository,List repositories,r,r,floor,true,ok,r,ok
holdout3,vercel,GET,readNetwork,/v1/connect/networks/{networkId},Read a Secure Compute network,r,r,floor,true,ok,r,ok
holdout4,x,GET,chatMediaDownload,/2/chat/media/{id}/{media_hash_key},Download Chat Media,r,r,floor,true,ok,r,ok
holdout4,x,GET,getActivitySubscriptions,/2/activity/subscriptions,Get X activity subscriptions,r,r,floor,true,ok,r,ok
holdout4,x,GET,getBots,/2/bots,Get Bots,r,r,floor,true,ok,r,ok
holdout4,x,GET,getComplianceJobs,/2/compliance/jobs,Get Compliance Jobs,r,r,floor,true,ok,r,ok
holdout4,x,GET,getComplianceJobsById,/2/compliance/jobs/{id},Get Compliance Job by ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getDeveloperAccount,/2/account,Get developer account,r,r,floor,true,ok,r,ok
holdout4,x,GET,getDirectMessagesEventsByConversationId,/2/dm_conversations/{id}/dm_events,Get Direct Messages Events by Conversation ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getDirectMessagesEventsById,/2/dm_events/{event_id},Get Direct Messages Events by ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getDirectMessagesEventsByParticipantId,/2/dm_conversations/with/{participant_id}/dm_events,Get Direct Messages Events by Participant ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getListsById,/2/lists/{id},Get Lists by ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getListsMembers,/2/lists/{id}/members,Get Lists Members,r,r,floor,true,ok,r,ok
holdout4,x,GET,getListsPosts,/2/lists/{id}/tweets,Get Lists Posts,r,r,floor,true,ok,r,ok
holdout4,x,GET,getMediaUploadStatus,/2/media/upload,Get Media upload status,r,r,floor,true,ok,r,ok
holdout4,x,GET,getPostsById,/2/tweets/{id},Get Posts by ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getPostsByIds,/2/tweets,Get Posts by IDs,r,r,floor,true,ok,r,ok
holdout4,x,GET,getPostsRepostedBy,/2/tweets/{id}/retweeted_by,Get Posts Reposted by,r,r,floor,true,ok,r,ok
holdout4,x,GET,getSpacesBuyers,/2/spaces/{id}/buyers,Get Space ticket buyers,r,r,floor,true,ok,r,ok
holdout4,x,GET,getSpacesByCreatorIds,/2/spaces/by/creator_ids,Get Spaces by Creator IDs,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsageCredits,/2/usage/credits,Get usage credits,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersAffiliates,/2/users/{id}/affiliates,Get Users Affiliates,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersBookmarksByFolderId,/2/users/{id}/bookmarks/folders/{folder_id},Get Users Bookmarks by Folder ID,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersByUsernames,/2/users/by,Get Users by Usernames,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersMe,/2/users/me,Get Users Me,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersMuting,/2/users/{id}/muting,Get Users Muting,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersPinnedLists,/2/users/{id}/pinned_lists,Get Users Pinned Lists,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersPublicKey,/2/users/{id}/public_keys,Get public keys,r,r,floor,true,ok,r,ok
holdout4,x,GET,getUsersRepostsOfMe,/2/users/reposts_of_me,Get Users Reposts of Me,r,r,floor,true,ok,r,ok
holdout4,x,GET,listBroadcasts,/2/broadcasts,List broadcasts,r,r,floor,true,ok,r,ok
holdout4,x,GET,searchNews,/2/news/search,Search News,r,r,floor,true,ok,r,ok
holdout4,x,GET,searchPostsRecent,/2/tweets/search/recent,Search Posts Recent,r,r,floor,true,ok,r,ok
