set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,ijenko.net,PATCH,Account.patchUser,/account/users/{userId},Modify a User,x,x,other-noun,false,ok,x,ok
exam2,illumidesk.com,DELETE,projects_collaborators_delete,/v1/{namespace}/projects/{project}/collaborators/{collaborator}/,Delete a project collaborator,x,x,other-noun,false,ok,x,ok
exam2,impala.travel,DELETE,cancelBooking,/bookings/{bookingId},Cancel a booking,x,x,live-verb,false,ok,x,ok
exam3,influxdata.com,DELETE,DeleteBucketsIDOwnersID,/buckets/{bucketID}/owners/{userID},Remove an owner from a bucket,x,x,other-noun,false,ok,x,ok
exam3,influxdata.com,DELETE,DeleteOrgsIDMembersID,/orgs/{orgID}/members/{userID},Remove a member from an organization,x,x,other-noun,false,ok,x,ok
exam3,influxdata.com,DELETE,DeleteTelegrafsIDOwnersID,/telegrafs/{telegrafID}/owners/{userID},Remove an owner from a Telegraf config,x,x,other-noun,false,ok,x,ok
exam2,intellifi.nl,DELETE,deleteUser,/users/{id},Delete user,x,x,other-noun,false,ok,x,ok
exam3,intellifi.nl,PUT,updateUser,/users/{id},Update existing user,x,x,other-noun,false,ok,x,ok
exam3,interactivebrokers.com,DELETE,,/accounts/{account}/orders/{CustomerOrderId},Cancel Order,x,x,live-verb,false,ok,x,ok
exam3,interactivebrokers.com,PUT,,/accounts/{account}/orders/{CustomerOrderId},Modify Order,x,x,other-noun,false,ok,x,ok
exam2,iqualify.com,DELETE,,/offerings/{offeringId}/users/{userEmail},Removes user from the offering,x,x,other-noun,false,ok,x,ok
exam3,iqualify.com,PATCH,,/users/{userEmail},Update user,x,x,other-noun,false,ok,x,ok
exam3,iqualify.com,PATCH,,/users/{userEmail}/transfer,Transfer a user between offerings,x,x,live-verb,false,ok,x,ok
exam3,iqualify.com,PUT,,/users/{userEmail}/suspend,Suspend user,x,x,other-noun,false,ok,x,ok
exam2,ix-api.net,DELETE,role_assignments_destroy,/role-assignments/{assignment_id},,x,x,other-noun,false,ok,w,LEAK
exam3,ix-api.net,PATCH,member_joining_rules_partial_update,/member-joining-rules/{id},,x,x,other-noun,false,ok,w,LEAK
exam3,ix-api.net,PUT,member_joining_rules_update,/member-joining-rules/{id},,x,x,other-noun,false,ok,w,LEAK
exam2,jellyfin.local,DELETE,DeleteUser,/Users/{userId},Deletes a user.,x,x,other-noun,false,ok,x,ok
exam3,jellyfin.local,DELETE,RemoveUserFromSession,/Sessions/{sessionId}/User/{userId},Removes an additional user from a session.,x,x,other-noun,false,ok,x,ok
exam3,jira.local,DELETE,removeUserFromGroup,/api/2/group/user,,x,x,other-noun,false,ok,x,ok
exam3,jira.local,PUT,assign,/api/2/issue/{issueIdOrKey}/assignee,,x,x,other-noun,false,ok,x,ok
exam2,just-eat.co.uk,PUT,,/order-requires-delivery-acceptance,Order requires delivery acceptance,x,x,other-noun,false,ok,x,ok
exam2,just-eat.co.uk,PUT,,/orders/{orderId}/accept,Accept order,x,x,live-verb,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/driver-has-delivered-order,Driver has delivered order,x,x,other-noun,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/order-is-ready-for-pickup,Order ready for pickup,x,x,other-noun,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/orders/{orderId}/deliverystate/atrestaurant,Update order with driver at restaurant details,x,x,other-noun,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/orders/{orderId}/deliverystate/delivered,Update order with delivered details,x,x,other-noun,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/orders/{orderId}/deliverystate/driverassigned,Update order with driver assigned details,x,x,other-noun,false,ok,x,ok
exam3,just-eat.co.uk,PUT,,/orders/{orderId}/deliverystate/driverunassigned,Update order with driver unassigned details,x,x,other-noun,false,ok,x,ok
exam2,keycloak.local,DELETE,,/{realm}/attack-detection/brute-force/users,Clear any user login failures for all users   This can release temporary disabled users,x,x,other-noun,false,ok,x,ok
exam2,keycloak.local,DELETE,,/{realm}/users/{id}/consents/{client},Revoke consent and offline tokens for particular client from user,x,x,live-verb,false,ok,x,ok
exam3,klarna.com,DELETE,cancelAuthorization,/payments/v1/authorizations/{authorizationToken},Cancel an existing authorization,x,x,live-verb,false,ok,x,ok
exam3,kubernetes.io,PATCH,patchCertificatesV1CertificateSigningRequestApproval,/apis/certificates.k8s.io/v1/certificatesigningrequests/{name}/approval,,x,x,other-noun,false,ok,x,ok
exam3,kumpeapps.com,DELETE,kkid_userlist_delete,/kkid/userlist,deletes user,x,x,other-noun,false,ok,x,ok
exam2,launchdarkly.com,DELETE,deleteMember,/members/{memberId},Delete a team member by ID.,x,x,other-noun,false,ok,x,ok
exam3,launchdarkly.com,PATCH,patchMember,/members/{memberId},Modify a team member by ID.,x,x,other-noun,false,ok,x,ok
exam3,learnifier.com,DELETE,,/orgunits/{orgid}/projects/{projectid}/participants/${participantId},Deletes a participant,x,x,other-noun,false,ok,x,ok
exam3,learnifier.com,DELETE,,/orgunits/{orgid}/usergroups/{groupid}/members/{uuid},Remove user group member.,x,x,other-noun,false,ok,x,ok
exam3,loket.nl,PATCH,PatchPayrollrunsByPayrollRunIds,/providers/employers/payrolladministrations/payrollruns,Change the status of payrollruns,x,x,live-verb,false,ok,x,ok
exam3,magick.nu,PUT,putUsersPasswordUsername,/users/password/{username},Update user's password,x,x,other-noun,false,ok,x,ok
exam3,microcks.local,PUT,StartImportJob,/jobs/{id}/start,Start an ImportJob,x,x,live-verb,false,ok,x,ok
exam2,mist.com,DELETE,deleteSiteGuestAuthorization,/api/v1/sites/{site_id}/guests/{guest_mac},deleteSiteGuestAuthorization,x,x,other-noun,false,ok,x,ok
exam3,mist.com,DELETE,revokeSdkInvite,/api/v1/orgs/{org_id}/sdkinvites/{sdkinvite_id},revokeSdkInvite,x,x,live-verb,false,ok,x,ok
exam3,mist.com,PUT,updateMspAdmin,/api/v1/msps/{msp_id}/admins/{admin_id},updateMspAdmin,x,x,other-noun,false,ok,x,ok
exam3,n-auth.com,DELETE,deleteUser,/servers/{serverid}/users/{userid}/,Delete a specific user,x,x,other-noun,false,ok,x,ok
exam3,n-auth.com,DELETE,deleteUserAccounts,/servers/{serverid}/users/{userid}/accounts,Delete all accounts of a specific user,x,x,other-noun,false,ok,x,ok
exam3,n-auth.com,DELETE,revokePermissions,/servers/{serverid}/permissions/{roleid},Revoke all permissions for the specified server and role.,x,x,live-verb,false,ok,x,ok
exam3,n-auth.com,PUT,updateAccountUser,/servers/{serverid}/accounts/{accountid}/user,Update user of the given account.,x,x,other-noun,false,ok,x,ok
exam2,n-auth.com,PUT,updateUserAttributes,/servers/{serverid}/users/{userid}/attributes/,Update specified attributes of a specific user,x,x,other-noun,false,ok,w,LEAK
exam2,netlify.com,DELETE,removeAccountMember,/{account_slug}/members/{member_id},,x,x,other-noun,false,ok,x,ok
exam3,netlify.com,PUT,updateAccountMember,/{account_slug}/members/{member_id},,x,x,other-noun,false,ok,x,ok
exam2,nexmo.com,PUT,startDTMF,/{uuid}/dtmf,Play DTMF tones into a call,x,x,live-verb,false,ok,x,ok
exam3,nexmo.com,PUT,startStream,/{uuid}/stream,Play an audio file into a call,x,x,live-verb,false,ok,x,ok
exam3,nexmo.com,PUT,startTalk,/{uuid}/talk,Play text to speech into a call,x,x,live-verb,false,ok,x,ok
exam3,nexmo.com,PUT,updateCall,/{uuid},Modify an in progress call,x,x,other-noun,false,ok,x,ok
exam3,nexmo.com,PUT,updateMember,/conversations/{conversation_id}/members/{member_id},Update a member,x,x,other-noun,false,ok,x,ok
exam3,noosh.com,DELETE,deleteTeamMemberOfProject,/v1/workgroups/{workgroup_id}/projects/{project_id}/teammembers/{teammember_id},Delete a team member for the specific project.,x,x,other-noun,false,ok,x,ok
exam3,noosh.com,PUT,putBuyOrder,/v1/workgroups/{workgroup_id}/projects/{project_id}/buyOrders/{order_id},Update a specific buy order,x,x,other-noun,false,ok,x,ok
exam3,noosh.com,PUT,putQuote,/v1/workgroups/{workgroup_id}/projects/{project_id}/quotes/{quote_id},Accept / Reject a Quote,x,x,live-verb,false,ok,x,ok
exam3,noosh.com,PUT,putSellOrder,/v1/workgroups/{workgroup_id}/projects/{project_id}/sellOrders/{order_id},Update / Accept or Reject a specific sell order,x,x,other-noun,false,ok,x,ok
exam3,nordigen.com,DELETE,delete periodic payment,/api/v2/payments/{id}/,,x,x,other-noun,false,ok,x,ok
exam2,nordigen.com,PUT,accept EUA,/api/v2/agreements/enduser/{id}/accept/,,x,x,live-verb,false,ok,x,ok
exam3,okta.local,DELETE,clearUserSessions,/api/v1/users/{userId}/sessions,Clear User Sessions,x,x,other-noun,false,ok,x,ok
exam2,onsched.com,DELETE,,/setup/v1/businessusers/{id},Delete User,x,x,other-noun,false,ok,x,ok
exam2,onsched.com,PUT,,/consumer/v1/appointments/{id}/cancel,Cancel Appointment,x,x,live-verb,false,ok,x,ok
exam3,openbankingproject.ch,DELETE,cancelPayment,/v1/{payment-service}/{payment-product}/{paymentId},Payment cancellation request,x,x,live-verb,false,ok,x,ok
exam3,openbankingproject.ch,PUT,updateSigningBasketPsuData,/v1/signing-baskets/{basketId}/authorisations/{authorisationId},Update PSU data for signing basket,x,x,other-noun,false,ok,x,ok
exam3,openchannel.io,DELETE,,/userAccounts/{userAccountId},Removes the user account,x,x,other-noun,false,ok,x,ok
exam3,opendatasoft.com,PUT,sendDatasetFeedback,/{source}/datasets/{dataset_id}/feedback,,x,x,live-verb,false,ok,x,ok
exam3,opensuse.org,DELETE,,/group/{group_title},Delete a group.,x,x,other-noun,false,ok,x,ok
exam2,opensuse.org,PUT,,/group/{group_title},Write group data.,x,x,other-noun,false,ok,x,ok
exam3,ote-godaddy.com,DELETE,,/v2/customers/{customerId}/domains/{domain}/actions/{type},Cancel the most recent user action for the specified domain,x,x,live-verb,false,ok,x,ok
exam3,ote-godaddy.com,DELETE,cancel,/v1/domains/{domain},Cancel a purchased domain,x,x,live-verb,false,ok,x,ok
exam3,ote-godaddy.com,DELETE,cancel,/v1/subscriptions/{subscriptionId},Cancel the specified Subscription,x,x,live-verb,false,ok,x,ok
exam3,ote-godaddy.com,DELETE,cancelPrivacy,/v1/domains/{domain}/privacy,Submit a privacy cancellation request for the given domain,x,x,live-verb,false,ok,x,ok
exam3,payrun.io,PUT,PutUser,/User/{UserId},Puts user object,x,x,other-noun,false,ok,x,ok
exam3,postmarkapp.com,PUT,bypassRulesForInboundMessage,/messages/inbound/{messageid}/bypass,Bypass rules for a blocked inbound message,x,x,other-noun,false,ok,x,ok
exam2,postmarkapp.com,PUT,requestDkimVerificationForDomain,/domains/{domainid}/verifydkim,Request DNS Verification for DKIM,x,x,other-noun,false,ok,x,ok
exam3,powerdns.local,PUT,notifyZone,/servers/{server_id}/zones/{zone_id}/notify,Send a DNS NOTIFY to all slaves.,x,x,live-verb,false,ok,x,ok
exam2,presalytics.io,DELETE,story_id_collaborators_userid_delete,/{id}/collaborators/{story_collaborator_userid},Story Collaborators: Remove User,x,x,other-noun,false,ok,x,ok
exam3,presalytics.io,PUT,story_id_collaborators_userid_put,/{id}/collaborators/{story_collaborator_userid},Story Collaborators: Edit Access Rights,x,x,other-noun,false,ok,x,ok
exam2,probely.com,DELETE,,/users/{id}/,Deactivate a user,x,x,other-noun,false,ok,x,ok
exam2,rebilly.com,DELETE,DeleteAuthenticationToken,/authentication-tokens/{token},Logout a customer,x,x,other-noun,false,ok,x,ok
exam3,rebilly.com,PUT,PutSubscriptionCancellation,/subscription-cancellations/{id},Cancel an order,x,x,live-verb,false,ok,x,ok
exam3,redirection.io,DELETE,deleteInvitationItem,/invitations/{id},Removes the Invitation resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,DELETE,deleteUserItem,/users/{id},Removes the User resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,DELETE,deleteUserOrganizationItem,/user-organizations/{id},Removes the UserOrganization resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,DELETE,deleteUserProjectItem,/user-projects/{id},Removes the UserProject resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,PUT,edit_emailUserItem,/users/{id}/edit-email,Replaces the User resource.,x,x,other-noun,false,ok,x,ok
exam2,redirection.io,PUT,forgot_passwordUserItem,/users/forgot-password/{resetToken},Replaces the User resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,PUT,putUserOrganizationItem,/user-organizations/{id},Replaces the UserOrganization resource.,x,x,other-noun,false,ok,x,ok
exam3,redirection.io,PUT,putUserProjectItem,/user-projects/{id},Replaces the UserProject resource.,x,x,other-noun,false,ok,x,ok
exam3,ritc.io,DELETE,removeAdminUser,/users/admin/{user_id},,x,x,other-noun,false,ok,x,ok
exam2,ritc.io,DELETE,removeAppUserFromChannel,/users/{user_id}/channels/{channel_id},,x,x,other-noun,false,ok,x,ok
exam3,ritc.io,PATCH,updateAdminUser,/users/admin/{user_id},,x,x,other-noun,false,ok,x,ok
exam2,ritc.io,PATCH,updateAppUser,/users/{user_id},,x,x,other-noun,false,ok,x,ok
exam3,royalmail.com,DELETE,DeleteOrdersAsync,/orders/{orderIdentifiers},Delete orders,x,x,other-noun,false,ok,x,ok
exam3,rudder.example.local,DELETE,deleteUser,/usermanagement/{username},Delete an user,x,x,other-noun,false,ok,x,ok
exam3,rudder.example.local,DELETE,removeValidatedUser,/validatedUsers/{username},Remove an user from validated user list,x,x,other-noun,false,ok,x,ok
exam3,rumble.run,DELETE,removeAccountGroup,/account/groups/{group_id},Remove this group,x,x,other-noun,false,ok,x,ok
exam3,rumble.run,DELETE,removeAccountUser,/account/users/{user_id},Remove this user,x,x,other-noun,false,ok,x,ok
exam3,rumble.run,PATCH,resetAccountUserMFA,/account/users/{user_id}/resetMFA,Resets the user's MFA tokens,x,x,other-noun,false,ok,x,ok
exam3,rumble.run,PUT,createAccountUser,/account/users,Create a new user account,x,x,other-noun,false,ok,x,ok
exam3,rumble.run,PUT,createAccountUserInvite,/account/users/invite,Create a new user account and send an email invite,x,x,live-verb,false,ok,x,ok
exam2,rumble.run,PUT,updateAccountGroupMapping,/account/sso/groups,Update an existing SSO group mapping,x,x,other-noun,false,ok,w,LEAK
exam2,salesforce.local,PUT,updateDatasetAsync,/v2/language/datasets/{datasetId}/upload,Create Examples From a File,x,x,other-noun,false,ok,x,ok
exam3,sendgrid.com,DELETE,DELETE_asm-groups-group_id,/asm/groups/{group_id},Delete a Suppression Group,x,x,other-noun,false,ok,x,ok
exam2,sendgrid.com,PATCH,PATCH_v3-scopes-requests-approve-id,/scopes/requests/{request_id}/approve,Approve access request,x,x,live-verb,false,ok,x,ok
holdout3,sentry,DELETE,deleteOrganizationExternalUser,/api/0/organizations/{organization_id_or_slug}/external-users/{external_user_id}/,Delete an External User,x,x,other-noun,false,ok,x,ok
holdout3,sentry,DELETE,deleteOrganizationScimV2Group,/api/0/organizations/{organization_id_or_slug}/scim/v2/Groups/{team_id_or_slug},Delete an Individual Team,x,x,other-noun,false,ok,x,ok
holdout3,sentry,DELETE,deleteProjectTeam,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/teams/{team_id_or_slug}/,Delete a Team from a Project,x,x,other-noun,false,ok,x,ok
holdout3,sentry,DELETE,deleteTeamExternalTeam,/api/0/teams/{organization_id_or_slug}/{team_id_or_slug}/external-teams/{external_team_id}/,Delete an External Team,x,x,other-noun,false,ok,x,ok
holdout3,sentry,PUT,updateOrganizationMember,/api/0/organizations/{organization_id_or_slug}/members/{member_id}/,Update an Organization Member's Roles,x,x,other-noun,false,ok,x,ok
holdout3,sentry,PUT,updateOrganizationMemberTeam,/api/0/organizations/{organization_id_or_slug}/members/{member_id}/teams/{team_id_or_slug}/,Update an Organization Member's Team Role,x,x,other-noun,false,ok,x,ok
exam3,shipengine.com,DELETE,delete_scheduled_pickup,/v1/pickups/{pickup_id},Delete a Scheduled Pickup,x,x,other-noun,false,ok,x,ok
exam3,signl4.com,DELETE,,/teams/{teamId}/memberships/{userId},"Removes a user or invitation from a team, and may delete the user if he is not in any team.",x,x,other-noun,false,ok,x,ok
exam3,signl4.com,PUT,,/teams/{teamId}/memberships/{userId},Update user's team membership.,x,x,other-noun,false,ok,x,ok
exam3,sinao.app,DELETE,app.policies.invitations.delete,/apps/{appId}/access/invite/{id},Delete an invitation,x,x,other-noun,false,ok,x,ok
exam3,sinao.app,DELETE,app.subscription.end,/apps/{appId}/subscription/plan,End current plan,x,x,live-verb,false,ok,x,ok
exam2,slicebox.local,DELETE,,/users/{id},,x,x,other-noun,false,ok,x,ok
exam3,smart-me.com,DELETE,SubUser_Delete,/api/SubUser/{id},Delete a subuser,x,x,other-noun,false,ok,x,ok
exam3,smart-me.com,DELETE,UserToFolderAssign_Delete,/api/folder/user/assign,Deletes a user to folder assignement,x,x,other-noun,false,ok,x,ok
exam3,snyk.io,DELETE,Delete pending user provision,/org/{orgId}/provision,Delete pending user provision,x,x,other-noun,false,ok,x,ok
exam2,snyk.io,DELETE,Remove a member from the organization,/org/{orgId}/members/{userId},Remove a member from the organization,x,x,other-noun,false,ok,x,ok
exam3,snyk.io,DELETE,Remove organization,/org/{orgId},Remove organization,x,x,other-noun,false,ok,x,ok
exam2,snyk.io,PUT,Update a member in the organization,/org/{orgId}/members/{userId},Update a member in the organization,x,x,other-noun,false,ok,x,ok
exam3,snyk.io,PUT,Update a member's role in the organization,/org/{orgId}/members/update/{userId},Update a member's role in the organization,x,x,other-noun,false,ok,x,ok
exam3,soundcloud.com,PUT,,/me/followings/{user_id},Follows a user.,x,x,other-noun,false,ok,x,ok
exam3,spotify.com,DELETE,unfollow-artists-users,/me/following,Unfollow Artists or Users,x,x,other-noun,false,ok,x,ok
exam3,spotify.com,DELETE,unfollow-artists-users,/me/following,Unfollow Artists or Users,x,x,other-noun,false,ok,x,ok
exam2,spotify.com,PUT,follow-artists-users,/me/following,Follow Artists or Users,x,x,other-noun,false,ok,x,ok
exam3,spotify.com,PUT,start-a-users-playback,/me/player/play,Start/Resume Playback,x,x,live-verb,false,ok,x,ok
exam3,spotify.com,PUT,start-a-users-playback,/me/player/play,Start/Resume Playback,x,x,live-verb,false,ok,x,ok
exam3,stoplight.io,PUT,PUT_versions-versionId-unpublish,/versions/{versionId}/unpublish,Unpublish,x,x,other-noun,false,ok,x,ok
exam3,stream-io-api.com,DELETE,DeleteUser,/users/{user_id},Delete user,x,x,other-noun,false,ok,x,ok
exam3,stream-io-api.com,DELETE,Unban,/moderation/ban,Unban user,x,x,other-noun,false,ok,x,ok
holdout1,stripe,DELETE,DeleteCustomersCustomerSubscriptionsSubscriptionExposedId,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},Cancel a subscription,x,x,live-verb,false,ok,x,ok
holdout1,stripe,DELETE,DeleteSubscriptionsSubscriptionExposedId,/v1/subscriptions/{subscription_exposed_id},Cancel a subscription,x,x,live-verb,false,ok,x,ok
exam2,swaggerhub.com,PUT,setDomainLifecycleSettings,/domains/{owner}/{domain}/{version}/settings/lifecycle,Publish or unpublish a domain version,x,x,live-verb,false,ok,x,ok
exam2,swaggerhub.com,PUT,setLifecycleSettings,/apis/{owner}/{api}/{version}/settings/lifecycle,Publish or unpublish an API version,x,x,live-verb,false,ok,x,ok
exam3,swaggerhub.com,PUT,setPrivateSettings,/apis/{owner}/{api}/{version}/settings/private,Set the visibility (public or private) of an API version,x,x,other-noun,false,ok,x,ok
exam3,swaggerhub.com,PUT,updateProjectMembersV2,/projects/{owner}/{projectId}/members,Update a project's members list,x,x,other-noun,false,ok,w,LEAK
exam3,ticketmaster.com,PATCH,patchAttraction,/publish/v2/attractions/{id},Publish a patch on an attraction,x,x,live-verb,false,ok,x,ok
exam3,ticketmaster.com,PATCH,patchEvent,/publish/v2/events/{id},Publish a patch on an event,x,x,live-verb,false,ok,x,ok
exam3,ticketmaster.com,PATCH,patchVenue,/publish/v2/venues/{id},Publish a patch on a venue,x,x,live-verb,false,ok,x,ok
exam3,traccar.org,DELETE,,/users/{id},Delete a User,x,x,other-noun,false,ok,x,ok
exam3,tradematic.com,DELETE,,/cloud/accounts/{accountid}/orders/{orderid},Cancel an order by ID,x,x,live-verb,false,ok,x,ok
exam3,trakt.tv,DELETE,Unfollow this user,/users/{id}/follow,Unfollow this user,x,x,other-noun,false,ok,x,ok
exam3,trashnothing.com,DELETE,remove_user_feedback,/users/{user_id}/feedback,Remove feedback on a user,x,x,other-noun,false,ok,x,ok
exam3,trello.com,DELETE,deleteOrganizationsByIdOrg,/organizations/{idOrg},deleteOrganizationsByIdOrg(),x,x,other-noun,false,ok,x,ok
exam3,trello.com,PUT,updateBoardsMembersByIdBoard,/boards/{idBoard}/members,updateBoardsMembersByIdBoard(),x,x,other-noun,false,ok,w,LEAK
exam2,trello.com,PUT,updateBoardsPrefsPermissionLevelByIdBoard,/boards/{idBoard}/prefs/permissionLevel,updateBoardsPrefsPermissionLevelByIdBoard(),x,x,other-noun,false,ok,x,ok
exam2,trello.com,PUT,updateOrganizationsMembersByIdOrgByIdMember,/organizations/{idOrg}/members/{idMember},updateOrganizationsMembersByIdOrgByIdMember(),x,x,other-noun,false,ok,x,ok
holdout1,twilio,DELETE,DeleteParticipant,/2010-04-01/Accounts/{AccountSid}/Conferences/{ConferenceSid}/Participants/{CallSid}.json,Kick a participant from a given conference,x,x,live-verb,false,ok,x,ok
exam3,twitter.com,DELETE,listRemoveMember,/2/lists/{id}/members/{user_id},Remove a List member,x,x,other-noun,false,ok,x,ok
exam3,uebermaps.com,DELETE,,/maps/{id}/collaborators/{user_id},Delete collaboration,x,x,other-noun,false,ok,x,ok
exam3,uebermaps.com,PATCH,,/collaborator_invitations/{id},Accept collaborator invitation.,x,x,live-verb,false,ok,x,ok
exam3,uebermaps.com,PATCH,,/maps/{id}/collaborators/{user_id},Update collaborator,x,x,other-noun,false,ok,x,ok
exam3,unicourt.com,PUT,orderCaseDocument,/caseDocumentOrder,Add Case Document Order for requested Document Ids.,x,x,other-noun,false,ok,x,ok
exam3,va.gov,PUT,putBenefitsDocumentUpload,/path,Accepts document upload.,x,x,live-verb,false,ok,x,ok
exam2,velopayments.com,DELETE,deleteUserByIdV2,/v2/users/{userId},Delete a User,x,x,other-noun,false,ok,x,ok
holdout3,vercel,PATCH,patchUrlProtectionBypass,/aliases/{id}/protection-bypass,Update the protection bypass for a URL,x,x,other-noun,false,ok,x,ok
holdout3,vercel,PATCH,updateTeamMember,/v1/teams/{teamId}/members/{uid},Update a Team Member,x,x,other-noun,false,ok,x,ok
exam3,victorops.com,DELETE,,/api-public/v1/team/{team}/members/{user},Remove a team member,x,x,other-noun,false,ok,x,ok
exam3,victorops.com,DELETE,,/api-public/v1/user/{user},Remove a user,x,x,other-noun,false,ok,x,ok
exam3,victorops.com,PATCH,,/api-public/v1/incidents/byUser/ack,Acknowledge all incidents for which a user was paged.,x,x,other-noun,false,ok,x,ok
exam3,victorops.com,PATCH,,/api-public/v1/incidents/byUser/resolve,Resolve all incidents for which a user was paged.,x,x,other-noun,false,ok,x,ok
exam3,victorops.com,PATCH,,/api-public/v1/policies/{policy}/oncall/user,Create an on-call override (take on-call),x,x,other-noun,false,ok,x,ok
exam3,victorops.com,PATCH,,/api-public/v1/team/{team}/oncall/user,Create an on-call override (take on-call),x,x,other-noun,false,ok,x,ok
exam3,victorops.com,PUT,,/api-public/v1/overrides/{publicId}/assignments/{policySlug},Update the scheduled override assignment,x,x,other-noun,false,ok,x,ok
exam3,vimeo.com,PUT,add_channel_moderator,/channels/{channel_id}/moderators/{user_id},Add a specific channel moderator,x,x,other-noun,false,ok,x,ok
exam3,visagecloud.com,PATCH,startStreamUsingPATCH,/rest/v1.1/stream/start,Start existing stream,x,x,live-verb,false,ok,x,ok
exam3,vonage.com,DELETE,callUnold,/self/calls/{id}/hold,Unhold,x,x,other-noun,false,ok,x,ok
exam3,vonage.com,DELETE,destroyCall,/self/calls/{id},End a call,x,x,live-verb,false,ok,x,ok
exam3,vonage.com,PUT,callAnswer,/self/calls/{id}/answer,Answer call (On supported devices),x,x,other-noun,false,ok,x,ok
exam3,vonage.com,PUT,callHold,/self/calls/{id}/hold,Put call on hold,x,x,other-noun,false,ok,x,ok
exam3,vonage.com,PUT,callVMTransfer,/self/calls/{id}/vmtransfer,Send call to voicemail,x,x,live-verb,false,ok,x,ok
exam2,vtex.local,PATCH,CancelSubscriptionsbySubscriptionId,/subscriptions/{subscriptionId}/cancel,Cancel Subscriptions by SubscriptionId,x,x,live-verb,false,ok,x,ok
exam3,vtex.local,PUT,SaveSuggestion,/suggestions/{sellerId}/{sellerSkuId},Send SKU Suggestion,x,x,live-verb,false,ok,x,ok
exam3,walletobjects.googleapis.com,PUT,walletobjects.permissions.update,/walletobjects/v1/permissions/{resourceId},,x,x,other-noun,false,ok,x,ok
exam3,watchful.li,DELETE,deleteSsoUserById,/ssousers/{id},Delete a specific SSO User,x,x,other-noun,false,ok,x,ok
exam3,watchful.li,PUT,UpdateSsoUsers,/ssousers/{id},Update a SSO User,x,x,other-noun,false,ok,x,ok
exam3,whatsapp.local,DELETE,DeleteGroupIcon,/groups/{GroupId}/icon,Delete-Group-Icon,x,x,other-noun,false,ok,x,ok
exam3,whatsapp.local,DELETE,DeleteUser,/users/{UserUsername},Delete-User,x,x,other-noun,false,ok,x,ok
exam2,whatsapp.local,DELETE,DemoteGroupAdmin,/groups/{GroupId}/admins,Demote-Group-Admin,x,x,other-noun,false,ok,x,ok
exam3,whatsapp.local,DELETE,RemoveGroupParticipant,/groups/{GroupId}/participants,Remove-Group-Participant,x,x,other-noun,false,ok,x,ok
exam3,whatsapp.local,PATCH,PromoteToGroupAdmin,/groups/{GroupId}/admins,Promote-To-Group-Admin,x,x,other-noun,false,ok,x,ok
exam3,whatsapp.local,PUT,UpdateUser,/users/{UserUsername},Update-User,x,x,other-noun,false,ok,x,ok
exam3,windows.net,DELETE,Applications_RemoveOwner,/{tenantID}/applications/{applicationObjectId}/$links/owners/{ownerObjectId},,x,x,other-noun,false,ok,x,ok
exam3,windows.net,DELETE,ComputeNode_DeleteUser,/pools/{poolId}/nodes/{nodeId}/users/{userName},Deletes a user account from the specified compute node.,x,x,other-noun,false,ok,x,ok
exam3,windows.net,DELETE,Groups_Delete,/{tenantID}/groups/{objectId},,x,x,other-noun,false,ok,w,LEAK
exam2,windows.net,DELETE,Groups_RemoveMember,/{tenantID}/groups/{groupObjectId}/$links/members/{memberObjectId},,x,x,other-noun,false,ok,x,ok
exam2,windows.net,DELETE,OAuth2PermissionGrant_Delete,/{tenantID}/oauth2PermissionGrants/{objectId},,x,x,other-noun,false,ok,x,ok
exam3,windows.net,DELETE,ServicePrincipals_RemoveOwner,/{tenantID}/servicePrincipals/{objectId}/$links/owners/{ownerObjectId},,x,x,other-noun,false,ok,x,ok
exam3,windows.net,DELETE,Users_Delete,/{tenantID}/users/{upnOrObjectId},,x,x,other-noun,false,ok,w,LEAK
exam3,windows.net,PATCH,Users_Update,/{tenantID}/users/{upnOrObjectId},,x,x,other-noun,false,ok,w,LEAK
exam2,wowza.com,PUT,regenerateConnectionCodeLiveStream,/live_streams/{id}/regenerate_connection_code,Regenerate the connection code for a live stream,x,x,other-noun,false,ok,x,ok
exam3,wowza.com,PUT,restartTranscoderOutputOutputStreamTarget,/transcoders/{transcoder_id}/outputs/{output_id}/output_stream_targets/{stream_target_id}/restart,Restart an output stream target,x,x,other-noun,false,ok,w,LEAK
holdout4,x,DELETE,deleteBroadcastChatMessage,/2/broadcasts/{id}/chat/{message_id},Remove a chat message from a live broadcast,x,x,other-noun,false,ok,x,ok
exam3,xtrf.eu,PUT,updatePermissions,/browser/views/{viewId}/permissions,Updates view's permissions.,x,x,other-noun,false,ok,x,ok
