set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,magento.com,PUT,downloadableSampleRepositoryV1SavePut,/V1/products/{sku}/downloadable-links/samples/{id},products/{sku}/downloadable-links/samples/{id},w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,magento.com,PUT,quoteCartManagementV1AssignCustomerPut,/V1/carts/{cartId},carts/{cartId},w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,magento.com,PUT,quoteGuestCartItemRepositoryV1SavePut,/V1/guest-carts/{cartId}/items/{itemId},guest-carts/{cartId}/items/{itemId},w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,magento.com,PUT,quoteGuestCartManagementV1AssignCustomerPut,/V1/guest-carts/{cartId},guest-carts/{cartId},w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,magento.com,PUT,salesRuleCouponRepositoryV1SavePut,/V1/coupons/{couponId},coupons/{couponId},w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,magento.com,PUT,salesRuleRuleRepositoryV1SavePut,/V1/salesRules/{ruleId},salesRules/{ruleId},w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,magento.com,PUT,taxTaxRateRepositoryV1SavePut,/V1/taxRates,taxRates,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,magick.nu,PUT,putTradingAccountsPasswordUsernameBrokerserverMt4username,/tradingAccounts/password/{username}/{brokerserver}/{mt4username},Update MT4 Account Password,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,DELETE,deleteDataExporterConfig,/api/data-exporter-configs/{dataExporterConfigId},Delete a data exporter config,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,DELETE,deleteGlobalJwtVerifier,/api/verifiers/{verifierId},Delete one global JWT verifiers,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,DELETE,resetApiKeyFromGroupQuotas,/api/groups/{groupId}/apikeys/{clientId}/quotas,Reset the quota state of an api key,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,DELETE,resetSnowMonkey,/api/snowmonkey/outages,Reset Snow Monkey Outages for the day,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,PATCH,patchApiKeyFromGroup,/api/groups/{groupId}/apikeys/{clientId},Update an api key with a diff,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,maif.local,PATCH,patchBulkDataExporterConfig,/api/data-exporter-configs/_bulk,Update a data exporter configs with a diff,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,PATCH,patchDataExporterConfig,/api/data-exporter-configs/{dataExporterConfigId},Update a data exporter config with a diff,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,PATCH,patchGlobalAuthModule,/api/auths/{id},Update one global auth. module config,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,maif.local,PATCH,patchGlobalConfig,/api/globalconfig,Update the global configuration with a diff,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,PATCH,patchGlobalJwtVerifier,/api/verifiers/{verifierId},Update one global JWT verifiers,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,PUT,putCert,/api/certificates/{id},Update one certificate by id,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,PUT,putGlobalConfig,/api/globalconfig,Update the global configuration,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,maif.local,PUT,updateApiKeyFromGroup,/api/groups/{groupId}/apikeys/{clientId},Update an api key,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,PUT,updateClientValidator,/api/client-validators/{id},Update one validation authorities by id,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,maif.local,PUT,updateService,/api/services/{serviceId},Update a service descriptor,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,maif.local,PUT,updateSnowMonkey,/api/snowmonkey/config,Update current Snow Monkey config,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mailscript.com,DELETE,deleteAction,/actions/{action},Delete an action,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mailscript.com,DELETE,deleteTrigger,/triggers/{trigger},Delete a trigger,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mailscript.com,DELETE,removeDomainVerify,/domains/{domain},Remove a domain,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mailscript.com,PUT,updateAction,/actions/{action},Update an action key,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mailscript.com,PUT,updateTrigger,/triggers/{trigger},Update a trigger,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mailscript.com,PUT,updateUser,/user,Update a user,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mastercard.com,DELETE,deleteTransferNotificationRegistration,/send/v1/partners/{partnerId}/notification-registries/{account-reg-ref},This service allows Mastercard Merchant QR originating and receiving partners to delete a registered PAN for notifications.,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mastercard.com,PUT,NotificationRegistrationAPIUpdate,/send/v1/partners/{partnerId}/notification-registries/{account-reg-ref},This service allows Mastercard Merchant QR originating and receiving partners to update the notitification service provider for a registered PAN.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mastodon.local,DELETE,,/api/v1/featured_tags/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mastodon.local,DELETE,,/api/v1/announcements/{id}/reactions/{name},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/lists,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/lists/{id}/accounts,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mastodon.local,DELETE,,/api/v1/scheduled_statuses/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mastodon.local,DELETE,,/api/v1/suggestions/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mastodon.local,PUT,,/api/v1/announcements/{id}/reactions/{name},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mastodon.local,PUT,,/api/v1/lists,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meilisearch.com,DELETE,deleteAKey,/keys/kN2aK9EO8a7b627e425717d9196c8081552ca004e513545ed178f8a56981dbd3080d4a5b,Delete a key,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,DELETE,deleteOneDocument,/indexes/books/documents/1,Delete one document,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,DELETE,resetAllSettings,/indexes/books/settings,Reset all settings,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,DELETE,resetDistinctAttribute,/indexes/books/settings/distinct-attribute,Reset distinct attribute,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,DELETE,resetRankingRules,/indexes/books/settings/ranking-rules,Reset ranking rules,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,DELETE,resetSearchableAttributes,/indexes/books/settings/searchable-attributes,Reset searchable attributes,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,meilisearch.com,DELETE,resetSortableAttributes,/indexes/books/settings/sortable-attributes,Reset sortable attributes,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,DELETE,resetStopWords,/indexes/books/settings/stop-words,Reset stop-words,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,DELETE,resetSynonyms,/indexes/books/settings/synonyms,Reset synonyms,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,DELETE,resetTypoTolerance,/indexes/books/settings/typo-tolerance,Reset typo-tolerance,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,PATCH,updateAKey,/keys/wYZjGJyBcdb0621b97999c233246a8ec0a35d0fcd9a6417ef8ccee0c8978b64b123af2dd,Update a key,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,PATCH,updateFaceting,/indexes/books/settings/faceting,Update faceting,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,PATCH,updatePagination,/indexes/books/settings/pagination,Update pagination,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meilisearch.com,PUT,addOrUpdateDocuments,/indexes/books/documents,Add or update documents,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,PUT,updateDistinctAttribute,/indexes/books/settings/distinct-attribute,Update distinct attribute,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,meilisearch.com,PUT,updateFilterableAttributes,/indexes/books/settings/filterable-attributes,Update filterable attributes,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meilisearch.com,PUT,updateRankingRules,/indexes/books/settings/ranking-rules,Update ranking rules,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,PUT,updateStopWords,/indexes/books/settings/stop-words,Update stop-words,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meilisearch.com,PUT,updateSynonyms,/indexes/books/settings/synonyms,Update synonyms,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meraki.com,DELETE,deleteNetworkCameraQualityRetentionProfile,/networks/{networkId}/camera/qualityRetentionProfiles/{qualityRetentionProfileId},Delete an existing quality retention profile for this network.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,DELETE,deleteNetworkStaticRoute,/networks/{networkId}/staticRoutes/{staticRouteId},Delete a static route from an MX or teleworker network,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,meraki.com,DELETE,deleteNetworkWirelessRfProfile,/networks/{networkId}/wireless/rfProfiles/{rfProfileId},Delete a RF Profile,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,meraki.com,PUT,updateDeviceCameraQualityAndRetentionSettings,/devices/{serial}/camera/qualityAndRetentionSettings,Update quality and retention settings for the given camera,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateDeviceCellularGatewaySettings,/devices/{serial}/cellularGateway/settings,Update the LAN Settings for a single MG.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkBluetoothSettings,/networks/{networkId}/bluetoothSettings,Update the Bluetooth settings for a network,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkCellularFirewallRules,/networks/{networkId}/cellularFirewallRules,Update the cellular firewall rules of an MX network,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meraki.com,PUT,updateNetworkFirewalledService,/networks/{networkId}/firewalledServices/{service},"Updates the accessibility settings for the given service ('ICMP', 'web', or 'SNMP')",w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkFloorPlan,/networks/{networkId}/floorPlans/{floorPlanId},Update a floor plan's geolocation and other meta data,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkOneToManyNatRules,/networks/{networkId}/oneToManyNatRules,Set the 1:Many NAT mapping rules for an MX network,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meraki.com,PUT,updateNetworkSecurityIntrusionSettings,/networks/{networkId}/security/intrusionSettings,Set the supported intrusion settings for an MX network,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,meraki.com,PUT,updateNetworkSsid,/networks/{networkId}/ssids/{number},Update the attributes of an SSID,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetworkSsidL3FirewallRules,/networks/{networkId}/ssids/{number}/l3FirewallRules,Update the L3 firewall rules of an SSID on an MR network,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetworkSsidSplashSettings,/networks/{networkId}/ssids/{number}/splashSettings,Modify the splash page settings for the given SSID,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkStaticRoute,/networks/{networkId}/staticRoutes/{staticRouteId},Update a static route for an MX or teleworker network,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkSwitchSettingsMulticast,/networks/{networkId}/switch/settings/multicast,Update multicast settings for a network,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,meraki.com,PUT,updateNetworkSwitchSettingsQosRule,/networks/{networkId}/switch/settings/qosRules/{qosRuleId},Update a quality of service rule,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetworkSwitchSettingsStormControl,/networks/{networkId}/switch/settings/stormControl,Update the storm control configuration for a switch network,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meraki.com,PUT,updateNetworkUplinkSettings,/networks/{networkId}/uplinkSettings,Updates the uplink settings for your MX network.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meraki.com,PUT,updateNetworkWirelessSettings,/networks/{networkId}/wireless/settings,Update the wireless settings for a network,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meshery.local,DELETE,idDeleteApplicationFile,/api/application/deploy,Handle DELETE request for Application File Deploy,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeleteDeployPattern,/api/pattern/deploy,Handle DELETE request for Pattern Deploy,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeleteGrafanaConfig,/api/telemetry/metrics/grafana/config,Handle DELETE request for Grafana configuration,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeleteLoadPreferences,/api/user/prefs/perf,Handle DELETE request for load test preferences,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeleteMesheryApplicationFile,/api/application/{id},Handle Delete for a Meshery Application File,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meshery.local,DELETE,idDeleteMesheryFilter,/api/filter/{id},Handle Delete for a Meshery Filter,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meshery.local,DELETE,idDeleteMesheryPattern,/api/pattern/{id},Handle Delete for a Meshery Pattern,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeletePerformanceProfile,/api/user/performance/profiles/{id},Handle Delete requests for performance profiles,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,meshery.local,DELETE,idDeletePrometheusConfig,/api/telemetry/metrics/config,Handle DELETE for Prometheus configuration,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,meshery.local,DELETE,idDeleteSchedules,/api/user/schedules/{id},Handle DELETE reqeuest for Schedules,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microcks.local,DELETE,DeleteImportJob,/jobs/{id},Delete ImportJob,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microcks.local,PUT,ActivateImportJob,/jobs/{id}/activate,Activate an ImportJob,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microcks.local,PUT,StopImportJob,/jobs/{id}/stop,Stop an ImportJob,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,agreements.DeleteFile,/agreements/{agreement-id}/file,Delete navigation property file for agreements,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,microsoft.com,DELETE,me.calendar.events.DeleteSingleValueExtendedProperties,/me/calendar/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},Delete navigation property singleValueExtendedProperties for me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microsoft.com,DELETE,me.events.exceptionOccurrences.instances.DeleteAttachments,/me/events/{event-id}/exceptionOccurrences/{event-id1}/instances/{event-id2}/attachments/{attachment-id},Delete navigation property attachments for me,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,microsoft.com,DELETE,me.joinedTeams.DeleteInstalledApps,/me/joinedTeams/{team-id}/installedApps/{teamsAppInstallation-id},Delete navigation property installedApps for me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microsoft.com,DELETE,planner.plans.buckets.tasks.DeleteProgressTaskBoardFormat,/planner/plans/{plannerPlan-id}/buckets/{plannerBucket-id}/tasks/{plannerTask-id}/progressTaskBoardFormat,Delete navigation property progressTaskBoardFormat for planner,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,security.DeleteDomainSecurityProfiles,/security/domainSecurityProfiles/{domainSecurityProfile-id},Delete navigation property domainSecurityProfiles for security,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,security.cases.ediscoveryCases.DeleteSearches,/security/cases/ediscoveryCases/{ediscoveryCase-id}/searches/{ediscoverySearch-id},Delete navigation property searches for security,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,microsoft.com,DELETE,servicePrincipals.DeleteEndpoints,/servicePrincipals/{servicePrincipal-id}/endpoints/{endpoint-id},Delete navigation property endpoints for servicePrincipals,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,microsoft.com,DELETE,sites.termStore.sets.parentGroup.sets.children.children.DeleteRelations,/sites/{site-id}/termStore/sets/{set-id}/parentGroup/sets/{set-id1}/children/{term-id}/children/{term-id1}/relations/{relation-id},Delete navigation property relations for sites,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,teamTemplateDefinition.teamDefinition.primaryChannel.messages.replies.DeleteHostedContents,/teamTemplateDefinition/{teamTemplateDefinition-id}/teamDefinition/primaryChannel/messages/{chatMessage-id}/replies/{chatMessage-id1}/hostedContents/{chatMessageHostedContent-id},Delete navigation property hostedContents for teamTemplateDefinition,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,teamwork.teamTemplates.definitions.teamDefinition.schedule.DeleteOpenShifts,/teamwork/teamTemplates/{teamTemplate-id}/definitions/{teamTemplateDefinition-id}/teamDefinition/schedule/openShifts/{openShift-id},Delete navigation property openShifts for teamwork,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,DELETE,users.calendars.events.exceptionOccurrences.instances.DeleteSingleValueExtendedProperties,/users/{user-id}/calendars/{calendar-id}/events/{event-id}/exceptionOccurrences/{event-id1}/instances/{event-id2}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},Delete navigation property singleValueExtendedProperties for users,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microsoft.com,DELETE,users.planner.tasks.DeleteProgressTaskBoardFormat,/users/{user-id}/planner/tasks/{plannerTask-id}/progressTaskBoardFormat,Delete navigation property progressTaskBoardFormat for users,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microsoft.com,PATCH,financials.companies.purchaseInvoices.vendor.UpdatePicture,/financials/companies/{company-id}/purchaseInvoices/{purchaseInvoice-id}/vendor/picture/{picture-id},Update the navigation property picture in financials,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,microsoft.com,PATCH,financials.companies.salesInvoices.UpdateCurrency,/financials/companies/{company-id}/salesInvoices/{salesInvoice-id}/currency,Update the navigation property currency in financials,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,microsoft.com,PATCH,groups.team.channels.messages.replies.UpdateHostedContents,/groups/{group-id}/team/channels/{channel-id}/messages/{chatMessage-id}/replies/{chatMessage-id1}/hostedContents/{chatMessageHostedContent-id},Update the navigation property hostedContents in groups,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,me.calendarGroups.calendars.calendarView.exceptionOccurrences.instances.UpdateSingleValueExtendedProperties,/me/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/calendarView/{event-id}/exceptionOccurrences/{event-id1}/instances/{event-id2}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},Update the navigation property singleValueExtendedProperties in me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,me.calendarGroups.calendars.events.UpdateSingleValueExtendedProperties,/me/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},Update the navigation property singleValueExtendedProperties in me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,me.calendarView.exceptionOccurrences.UpdateMultiValueExtendedProperties,/me/calendarView/{event-id}/exceptionOccurrences/{event-id1}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id},Update the navigation property multiValueExtendedProperties in me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,me.chats.UpdateInstalledApps,/me/chats/{chat-id}/installedApps/{teamsAppInstallation-id},Update the navigation property installedApps in me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,me.events.exceptionOccurrences.instances.UpdateExtensions,/me/events/{event-id}/exceptionOccurrences/{event-id1}/instances/{event-id2}/extensions/{extension-id},Update the navigation property extensions in me,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,roleManagement.UpdateEntitlementManagement,/roleManagement/entitlementManagement,Update the navigation property entitlementManagement in roleManagement,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,microsoft.com,PATCH,search.UpdateBookmarks,/search/bookmarks/{bookmark-id},Update the navigation property bookmarks in search,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mist.com,DELETE,DeleteOrgNacTag,/api/v1/orgs/{org_id}/nactags/{nactag_id},DeleteOrgNacTag,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteInstallerDeviceImage,/api/v1/installer/orgs/{org_id}/devices/{device_mac}/{image_name},deleteInstallerDeviceImage,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteOrgAssetFilter,/api/v1/orgs/{org_id}/assetfilters/{assetfilter_id},deleteOrgAssetFilter,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteOrgMxEdgeCluster,/api/v1/orgs/{org_id}/mxclusters/{mxcluster_id},deleteOrgMxEdgeCluster,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteOrgPsk,/api/v1/orgs/{org_id}/psks/{psk_id},deleteOrgPsk,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mist.com,DELETE,deleteOrgService,/api/v1/orgs/{org_id}/services/{service_id},deleteOrgService,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteOrgWxTag,/api/v1/orgs/{org_id}/wxtags/{wxtag_id},deleteOrgWxTag,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteSiteDeviceHaCluster,/api/v1/sites/{site_id}/devices/{device_id}/ha,deleteSiteDeviceHaCluster,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,DELETE,deleteSiteVirtualChassis,/api/v1/sites/{site_id}/devices/{device_id}/vc,deleteSiteVirtualChassis,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mist.com,DELETE,unassignInstallerRecentlyClaimedDevice,/api/v1/installer/orgs/{org_id}/devices/{device_mac},unassignInstallerRecentlyClaimedDevice,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mist.com,PUT,updateMsp,/api/v1/msps/{msp_id},updateMsp,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mist.com,PUT,updateOrgAssetFilters,/api/v1/orgs/{org_id}/assetfilters/{assetfilter_id},updateOrgAssetFilters,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,PUT,updateOrgDeviceProfile,/api/v1/orgs/{org_id}/deviceprofiles/{deviceprofile_id},updateOrgDeviceProfiles,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,mist.com,PUT,updateOrgGatewayTemplate,/api/v1/orgs/{org_id}/gatewaytemplates/{gatewaytemplate_id},updateOrgGatewayTemplate,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,PUT,updateOrgMultiPsks,/api/v1/orgs/{org_id}/psks,updateOrgMultiPsks,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,mist.com,PUT,updateSiteInfo,/api/v1/sites/{site_id},updateSiteInfo,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,mist.com,PUT,updateSiteVBeacon,/api/v1/sites/{site_id}/vbeacons/{vbeacon_id},updateSiteVBeacon,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,mist.com,PUT,updateSiteWxTag,/api/v1/sites/{site_id}/wxtags/{wxtag_id},updateSiteWxTag,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,mist.com,PUT,updateSiteWxTunnel,/api/v1/sites/{site_id}/wxtunnels/{wxtunnel_id},updateSiteWxTunnel,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,monarchinitiative.org,DELETE,delete_variant_set_item,/variation/set/{id},Deletes variant set,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,monarchinitiative.org,PUT,put_variant_set_item,/variation/set/{id},Updates a variant set,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,DELETE,clearTranslationCache,/continuous_projects/{projectId}/strings/cached,Clear translation cache,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,motaword.com,DELETE,deleteAccount,/delete-account,Delete your account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,DELETE,deleteActiveWidget,/continuous_projects/{projectId}/widgets/{widgetId},Delete a single widget for this Active project,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,DELETE,deleteCreditCard,/payment/{cardId}/delete,Delete credit card,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,motaword.com,DELETE,deleteGlossary,/projects/{projectId}/glossaries/{glossaryId},Delete a glossary,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,motaword.com,DELETE,deleteStyleGuide,/projects/{projectId}/styleguides/{styleGuideId},Delete a style guide,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,DELETE,deleteUserAccount,/{userId}/delete-account,Delete requester account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
